kb_model,location,roi_height,roi_width,angle,description
03B01M004-T01,R2657,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1651,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1437,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1463,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2972,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1166,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R704,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1201,205,96,90,CHIP RES 8.06K F 1/16W 0402
03B01M004-T01,R250,205,96,0,CHIP RESISTOR 1.8K F 1/16W 0402
03B01M004-T01,R2963,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R773,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2478,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2696,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R402,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1832,205,96,90,CHIP RESISTOR 36.5K F 1/16W 0402
03B01M004-T01,R1543,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2802,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R866,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1179,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R5116,205,96,90,CHIP RES 300 J 1/16W 0402
03B01M004-T01,R3141,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R654,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R2522,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1387,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2111,205,96,90,CHIP RES SMD 0402 4.99K F 1/16W
03B01M004-T01,R335,205,96,90,CHIP RES 200 F 1/16W 0402
03B01M004-T01,R1144,205,96,90,CHIP RES 1.24K F 1/16W 0402
03B01M004-T01,R1314,205,96,90,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R1270,205,96,0,CHIP RES 20K F 1/16W 0402
03B01M004-T01,R1438,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R739,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R660,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1784,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R872,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R873,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3284,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2615,205,96,90,CHIP RES SMD 0402 7.5K F 1/16W
03B01M004-T01,R2579,205,96,90,CHIP RES 110K F 1/16W 0402
03B01M004-T01,R1132,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1487,205,96,0,CHIP RES SMD 0402 470 1% 1/16W
03B01M004-T01,R2705,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R75,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1843,205,96,0,CHIP RES 2.87K F 1/16W 0402
03B01M004-T01,R2159,205,96,0,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R288,205,96,0,CHIP RES 20 F 1/16W 0402
03B01M004-T01,R727,205,96,90,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R3180,205,96,90,CHIP RES  18.2K B 1/16W 0402 THI
03B01M004-T01,R1563,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1684,205,96,90,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R2039,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R738,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1812,205,96,90,CHIP RES 2.2 F 1/16W 0402
03B01M004-T01,R1365,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R2556,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2570,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R187,205,96,0,CHIP RES 240 F 1/16W 0402
03B01M004-T01,R2559,205,96,0,CHIP RESISTOR 243K F 1/16W 0402
03B01M004-T01,R2633,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2112,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R347,205,96,0,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R1002,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1318,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R339,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R350,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2386,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R58,205,96,0,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R2719,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3322,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3321,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3333,205,96,0,CHIP RES 20K F 1/16W 0402
03B01M004-T01,R342,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R5486,205,96,0,CHIP RES 300 J 1/16W 0402
03B01M004-T01,R730,205,96,0,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R1159,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R183,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R3176,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R153,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1881,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R784,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1274,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R2375,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R405,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2216,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R362,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3089,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R759,205,96,90,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R1791,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3307,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2385,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1156,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2855,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R934,205,96,90,CHIP RES 140K F 1/16W 0402
03B01M004-T01,R1105,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R388,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R400,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R556,205,96,0,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R539,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2061,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R69,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R1404,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1951,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R273,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R677,205,96,0,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R2632,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3327,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R5497,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R3404,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3192,205,96,90,CHIP RES  1.07K B 1/16W 0402 THI
03B01M004-T01,R2072,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2974,205,96,0,CHIP RES 15K F 1/16W 0402
03B01M004-T01,R746,205,96,0,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R889,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1301,205,96,0,CHIP RES 200 F 1/16W 0402
03B01M004-T01,R448,205,96,0,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R2305,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R264,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1294,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1618,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1687,205,96,0,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R2272,205,96,90,CHIP RES 2K F 1/16W 0402
03B01M004-T01,R680,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2523,205,96,0,CHIP RESISTOR 1.21M F 1/16W 0402
03B01M004-T01,R2859,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1604,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2359,205,96,90,CHIP RES 15K F 1/16W 0402
03B01M004-T01,R2379,205,96,0,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R728,205,96,90,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R2154,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R764,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1556,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2804,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R3116,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R258,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R286,205,96,90,CHIP RES 20 F 1/16W 0402
03B01M004-T01,R1362,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R1214,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R999,205,96,90,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R1366,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R1807,205,96,0,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R2384,205,96,90,CHIP RES SMD 0402 470 1% 1/16W
03B01M004-T01,R165,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R337,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2928,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1038,205,96,0,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R750,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2992,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R398,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R3115,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3323,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3138,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3179,205,96,90,CHIP RES 32.4K F 1/16W 0402
03B01M004-T01,R2369,205,96,0,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R2437,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R146,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1043,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R2021,205,96,90,CHIP RES 15 F 1/16W 0402
03B01M004-T01,R464,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R164,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2642,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1557,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R991,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R241,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1222,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1386,205,96,0,CHIP RES 1.3K F 1/16W 0402
03B01M004-T01,R3,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1783,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R387,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1985,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1273,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R420,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3294,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R113,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R1839,205,96,90,"CHIP RES,SMD,0402,71.5K,1%,1/16W"
03B01M004-T01,R1264,205,96,0,CHIP RES 19.6K F 1/16W 0402
03B01M004-T01,R6,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R634,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R984,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R717,205,96,0,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R310,205,96,90,CHIP RESISTOR 221 F 1/16W 0402
03B01M004-T01,R178,205,96,90,CHIP RES 348 F 1/16W 0402
03B01M004-T01,R2373,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R249,205,96,0,CHIP RESISTOR 1.8K F 1/16W 0402
03B01M004-T01,R1187,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3348,205,96,90,CHIP RES 200 F 1/16W 0402
03B01M004-T01,R351,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2532,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3101,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3270,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R23,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R349,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R867,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1617,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2266,205,96,0,CHIP RES 13.3K F 1/16W 0402
03B01M004-T01,R1732,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1688,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2589,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1388,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R679,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2273,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1133,205,96,0,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R2347,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2165,205,96,0,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R3150,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1029,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R5479,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R908,205,96,90,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R2929,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1067,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R1655,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1241,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R3405,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2499,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2458,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2374,205,96,90,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R2404,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R5481,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2991,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2395,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1363,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R711,205,96,90,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R1207,205,96,90,CHIP RES 47K F 1/16W 0402
03B01M004-T01,R1182,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R835,205,96,0,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R743,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1082,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R3347,205,96,0,CHIP RES 200 F 1/16W 0402
03B01M004-T01,R2004,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2638,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R716,205,96,0,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R3158,205,96,0,CHIP RESISTOR 27.4K F 1/16W 0402
03B01M004-T01,R2631,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R256,205,96,90,CHIP RESISTOR 2 F 1/16W 0402
03B01M004-T01,R1356,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1825,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1773,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2542,205,96,90,CHIP RES 24K F 1/16W 0402
03B01M004-T01,R2498,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2799,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R701,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R900,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2135,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R299,205,96,0,CHIP RES 20 F 1/16W 0402
03B01M004-T01,R1480,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R2482,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R401,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R426,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R797,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1175,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2405,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1831,205,96,90,CHIP RES 12K F 1/16W 0402
03B01M004-T01,R1205,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R702,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R800,205,96,0,CHIP RES 15 F 1/16W 0402
03B01M004-T01,R263,205,96,90,CHIP RESISTOR 2 F 1/16W 0402
03B01M004-T01,R2308,205,96,90,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R386,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1785,205,96,90,CHIP RES 200 F 1/16W 0402
03B01M004-T01,R134,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R714,205,96,90,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R724,205,96,0,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R974,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2643,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1942,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1385,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1044,205,96,0,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R2440,205,96,90,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R1013,205,96,0,CHIP RES 49.9K F 1/16W 0402
03B01M004-T01,R700,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R595,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R182,205,96,90,CHIP RES 20 F 1/16W 0402
03B01M004-T01,R302,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1735,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2529,205,96,90,CHIP RES 102K F 1/16W 0402
03B01M004-T01,R1878,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1072,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R3121,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2554,205,96,0,CHIP RES 12.4K F 1/16W 0402
03B01M004-T01,R2109,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1809,205,96,0,CHIP RES 2.87K F 1/16W 0402
03B01M004-T01,R859,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R289,205,96,0,CHIP RES 20 F 1/16W 0402
03B01M004-T01,R2445,205,96,90,CHIP RES 7.32K F 1/16W 0402
03B01M004-T01,R2436,205,96,0,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R2588,205,96,0,CHIP RESISTOR 1.21M F 1/16W 0402
03B01M004-T01,R669,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R378,205,96,90,CHIP RES 75 F 1/16W 0402
03B01M004-T01,R354,205,96,0,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R1369,205,96,90,CHIP RES 300 J 1/16W 0402
03B01M004-T01,R2698,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1339,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1070,205,96,0,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R1824,205,96,90,CHIP RES SMD 0402 39.2K F 1/16W
03B01M004-T01,R1501,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1036,205,96,0,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R2360,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3185,205,96,90,CHIP RES 2.2 F 1/16W 0402
03B01M004-T01,R3036,205,96,90,CHIP RES 300 J 1/16W 0402
03B01M004-T01,R676,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R2860,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R796,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1737,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R2389,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R609,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R3295,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2629,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R262,205,96,90,CHIP RESISTOR 2 F 1/16W 0402
03B01M004-T01,R671,205,96,0,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R1635,205,96,90,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R923,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R28,205,96,0,CHIP RES 22.6 F 1/16W 0402
03B01M004-T01,R2500,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1848,205,96,90,CHIP RES 2.2 F 1/16W 0402
03B01M004-T01,R2497,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1112,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R1359,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R2382,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3293,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2540,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1823,205,96,90,CHIP RES SMD 0402 39.2K F 1/16W
03B01M004-T01,R2164,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R2788,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1727,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R3160,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R940,205,96,90,CHIP RES 121K F 1/16W 0402
03B01M004-T01,R2854,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R332,205,96,0,CHIP RES 75 F 1/16W 0402
03B01M004-T01,R2208,205,96,90,CHIP RES  6.65K F 1/16W 0402
03B01M004-T01,R336,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2310,205,96,0,CHIP RES 3.24K F 1/16W 0402
03B01M004-T01,R1477,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R648,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2493,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1820,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3312,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R297,205,96,0,CHIP RES 2K F 1/16W 0402
03B01M004-T01,R1540,205,96,0,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R2278,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1658,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2160,205,96,0,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R758,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2647,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R3250,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1692,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R670,205,96,0,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R1751,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1235,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R158,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2715,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1060,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R1975,205,96,0,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R2617,205,96,0,CHIP RES 10K D 1/16W 0402 TCR 25
